user_id,song_id,interaction
example_user_id,6PGoSes0D9eUDeeAafB2As,playlist
example_user_id,3fORKW7mz4jD3VaKdgrAlq,playlist
example_user_id,6XNANAB7sFvkfho6bMCp7o,playlist
example_user_id,17hEgChAl6FQ73xelHkKNt,playlist
example_user_id,3OUyyDN7EZrL7i0Sbi5SVd,playlist
example_user_id,7sz6nHtAKOOt5cpOniz0sW,playlist
example_user_id,7fGmx2dHgPwynQrfwPMemP,playlist
example_user_id,63bAGRSSX2V1hhPSP2NpBC,playlist
example_user_id,3uouaAVXpQR3X8RYkJyitQ,playlist
example_user_id,6efkcs2aUBMFKxl0cl2JWQ,playlist
example_user_id,0rKtyWc8bvkriBthvHKY8d,playlist
example_user_id,26hOm7dTtBi0TdpDGl141t,playlist
example_user_id,5F2AuFzEiuAQD0JVNjVJQz,playlist
example_user_id,3RqU6RJ9TiTN0AAGiaq7hR,playlist
example_user_id,18CJd199fMaqB5Yzbg64UC,playlist
example_user_id,3AVrVz5rK8Hrqo9YGiVGN5,playlist
example_user_id,0Qr61NXlyAeQaADO5xn3rI,playlist
example_user_id,06GhyyKkQrMO73qVArgQVH,playlist
example_user_id,6dFn6my1sHK2bcf23GlHwM,playlist
example_user_id,2ZRo7axmMPeSVUvDbGkJah,playlist
example_user_id,4wVOKKEHUJxHCFFNUWDn0B,playlist
example_user_id,4keHa1UN3c9OWHVv3BE5ra,playlist
example_user_id,2QhURnm7mQDxBb5jWkbDug,playlist
example_user_id,6n3HGiq4v35D6eFOSwqYuo,playlist
example_user_id,7D0RhFcb3CrfPuTJ0obrod,playlist
example_user_id,1aEsTgCsv8nOjEgyEoRCpS,playlist
example_user_id,1BzYFQWjXHLZ0c7AGJtL1Z,playlist
example_user_id,1VdZ0vKfR5jneCmWIUAMxK,playlist
example_user_id,2ZWlPOoWh0626oTaHrnl2a,playlist
example_user_id,50x1Ic8CaXkYNvjmxe3WXy,playlist
example_user_id,2KoHxhRyWxJzA0VafWd5Nk,playlist
example_user_id,6U0FIYXCQ3TGrk4tFpLrEA,playlist
example_user_id,1lORkxEMmsCZqhoxcmk3A3,playlist
example_user_id,7rdGrVIoqwPWOULauvglio,playlist
example_user_id,7I5WT7DtpwSAhEeDLpZEfm,playlist
example_user_id,6r3duEAfFTH83DuoywkG20,playlist
example_user_id,7BqBn9nzAq8spo5e7cZ0dJ,playlist
example_user_id,754kgU5rWscRTfvlsuEwFp,playlist
example_user_id,1RMJOxR6GRPsBHL8qeC2ux,playlist
example_user_id,7ASFZh1D0DPZro7UXUKGmd,playlist
example_user_id,1is8gU4RVcN4J8xItxWoOY,playlist
example_user_id,6VsvKPJ4xjVNKpI8VVZ3SV,playlist
example_user_id,5NvOZCjZaGGGL597exlQWv,playlist
example_user_id,6VhuP99TE6gYNQRJIlAWFD,playlist
example_user_id,0ll8uFnc0nANY35E0Lfxvg,playlist
example_user_id,2IVsRhKrx8hlQBOWy4qebo,playlist
example_user_id,1SymEzIT3H8UZfibCs3TYi,playlist
example_user_id,0xaFw2zDYf1rIJWl2dXiSF,playlist
example_user_id,1fzAuUVbzlhZ1lJAx9PtY6,playlist
example_user_id,4A2LfnduSTsE8u0ecYROxE,playlist
example_user_id,4kjI1gwQZRKNDkw1nI475M,playlist
example_user_id,42VsgItocQwOQC3XWZ8JNA,playlist
example_user_id,6wsqVwoiVH2kde4k4KKAFU,playlist
example_user_id,1i9lZvlaDdWDPyXEE95aiq,playlist
example_user_id,2YSzYUF3jWqb9YP9VXmpjE,playlist
example_user_id,5wG3HvLhF6Y5KTGlK0IW3J,playlist
example_user_id,3xby7fOyqmeON8jsnom0AT,playlist
example_user_id,0lodMO0qK83vfPiiD7FMEt,playlist
